hero,partner,games,wins,losses,win_rate,source
Vexana,Carmilla,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Vexana,Cici,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Vexana,Fredrinn,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Vexana,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Jawhead,Alice,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Jawhead,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Jawhead,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Jawhead,Lunox,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kadita,Gloo,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kadita,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kadita,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kadita,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Nolan,Alice,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Nolan,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Nolan,Granger,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Nolan,Selena,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Odette,Granger,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Odette,Kalea,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Odette,Lapu-Lapu,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Odette,Yi Sun-shin,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Sun,Esmeralda,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Sun,Kalea,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Sun,Kimmy,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Sun,Yi Sun-shin,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Valir,Alice,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Valir,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Valir,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Valir,Pharsa,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Belerick,Bruno,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Belerick,Hayabusa,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Belerick,Lapu-Lapu,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
