hero,opponent,games,wins,losses,win_rate,source
Irithel,Gatotkaca,4,3,1,0.75,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Irithel,Grock,4,2,2,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Irithel,Lapu-Lapu,4,2,2,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Irithel,Yve,4,0,4,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
X.Borg,Baxia,5,2,3,0.4,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
X.Borg,Cici,4,3,1,0.75,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
X.Borg,Lapu-Lapu,4,3,1,0.75,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
X.Borg,Gatotkaca,3,3,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
X.Borg,Alice,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fredrinn,Gatotkaca,4,1,3,0.25,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fredrinn,Irithel,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fredrinn,Lapu-Lapu,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fredrinn,Lunox,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fredrinn,Harith,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alice,Lapu-Lapu,4,1,3,0.25,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alice,Carmilla,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alice,Granger,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alice,Baxia,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alice,Lylia,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Yu Zhong,Gatotkaca,5,2,3,0.4,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Yu Zhong,Ruby,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Yu Zhong,Lapu-Lapu,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Yu Zhong,Lunox,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Yu Zhong,Arlott,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Angela,Gatotkaca,4,3,1,0.75,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Angela,Lancelot,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Angela,X.Borg,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Angela,Lunox,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Angela,Ruby,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Gloo,Phoveus,3,3,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Gloo,Gatotkaca,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Gloo,Granger,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Gloo,Zetian,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Gloo,Cici,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Karrie,Fredrinn,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Karrie,Gatotkaca,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Karrie,Grock,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Karrie,Granger,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Karrie,Aurora,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Joy,Yi Sun-shin,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Joy,Lapu-Lapu,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Joy,Pharsa,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Joy,Lancelot,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Joy,Ruby,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kalea,Lapu-Lapu,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kalea,Lunox,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kalea,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kalea,Lancelot,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kalea,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Carmilla,Alice,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Carmilla,Yve,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Carmilla,Alpha,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Carmilla,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Carmilla,Grock,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Beatrix,Suyou,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Beatrix,Esmeralda,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Beatrix,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Beatrix,Lunox,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Beatrix,Arlott,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Phoveus,Lancelot,4,0,4,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Phoveus,Grock,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Phoveus,Gloo,3,0,3,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Phoveus,Harith,3,0,3,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Phoveus,Kimmy,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Hilda,Hayabusa,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Hilda,Phoveus,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Hilda,Esmeralda,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Hilda,Zhuxin,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Hilda,Angela,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Moskov,Grock,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Moskov,Fanny,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Moskov,Hayabusa,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Moskov,Lunox,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Moskov,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fanny,Gatotkaca,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fanny,Arlott,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fanny,Lancelot,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fanny,Moskov,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Fanny,Fredrinn,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Uranus,Gatotkaca,5,1,4,0.2,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Uranus,Lapu-Lapu,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Uranus,Yi Sun-shin,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Uranus,Lancelot,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Uranus,Claude,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Guinevere,Gatotkaca,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Guinevere,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Guinevere,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Guinevere,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Guinevere,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Bruno,Granger,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Bruno,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Bruno,Esmeralda,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Bruno,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Bruno,Kalea,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kagura,Grock,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kagura,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kagura,Kimmy,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kagura,Suyou,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kagura,X.Borg,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Cecilion,Zhuxin,3,0,3,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Cecilion,Gatotkaca,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Cecilion,Grock,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Cecilion,Suyou,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Cecilion,Akai,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Zetian,Gatotkaca,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Zetian,Gloo,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Zetian,Lancelot,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Zetian,Yve,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Zetian,Baxia,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Selena,Lapu-Lapu,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Selena,Alpha,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Selena,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Selena,Carmilla,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Selena,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alpha,Baxia,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alpha,Carmilla,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alpha,Guinevere,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alpha,Lapu-Lapu,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Alpha,Lylia,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kaja,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kaja,Lunox,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kaja,Esmeralda,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kaja,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Kaja,Suyou,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Khaleed,Gatotkaca,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Khaleed,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Khaleed,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Khaleed,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Khaleed,Lapu-Lapu,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Lylia,Alice,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Lylia,Clint,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Lylia,Fanny,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Lylia,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Lylia,Lunox,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Minotaur,Gatotkaca,3,1,2,0.3333,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Minotaur,Esmeralda,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Minotaur,Hayabusa,2,0,2,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Minotaur,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Minotaur,Granger,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Akai,Grock,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Akai,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Akai,Cecilion,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Akai,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Akai,Granger,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chou,Hayabusa,2,2,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chou,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chou,Bruno,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chou,Cecilion,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chou,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Badang,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Badang,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Badang,Kaja,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Badang,Kimmy,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Badang,Yu Zhong,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chip,Granger,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chip,Angela,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chip,Gatotkaca,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chip,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Chip,Phoveus,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Claude,Granger,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Claude,Cecilion,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Claude,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Claude,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Claude,Yu Zhong,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Terizla,Cecilion,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Terizla,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Terizla,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Terizla,Wanwan,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Terizla,Yu Zhong,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Thamuz,Alice,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Thamuz,Grock,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Thamuz,Lunox,2,1,1,0.5,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Thamuz,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Thamuz,Zhuxin,1,1,0,1.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Team South Africa (page does not exist),Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Team South Africa (page does not exist),Harith,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Team South Africa (page does not exist),Hilda,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Team South Africa (page does not exist),Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Team South Africa (page does not exist),Karrie,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Julian,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Julian,Esmeralda,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Julian,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Julian,Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
Julian,Karrie,1,0,1,0.0,https://liquipedia.net/mobilelegends/IESF/World_Esports_Championships/2025/Women
